event_id,method,n_files,n_real,prec_at_1,prec_at_3,recall_at_5,triage_sec,found_first,repo
hadoop-ev00824,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00825,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00826,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00827,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00828,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00829,fused_rule,7,3,0.0,0.3333333333333333,1.0,30,1,hadoop
hadoop-ev00830,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00831,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00832,fused_rule,7,3,1.0,0.6666666666666666,0.6666666666666666,0,1,hadoop
hadoop-ev00833,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00834,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00835,fused_rule,4,2,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00836,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00837,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00838,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00839,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00840,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00841,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00842,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00843,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00844,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00845,fused_rule,6,3,1.0,0.6666666666666666,0.6666666666666666,0,1,hadoop
hadoop-ev00846,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00847,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00848,fused_rule,6,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00849,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00850,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00851,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00852,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00853,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00854,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00855,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00856,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00857,fused_rule,8,3,1.0,0.3333333333333333,0.6666666666666666,0,1,hadoop
hadoop-ev00858,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00859,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00860,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00861,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00862,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00863,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00864,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00865,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00866,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00867,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00868,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00869,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00870,fused_rule,5,2,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00871,fused_rule,7,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00872,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00873,fused_rule,8,3,1.0,0.6666666666666666,0.6666666666666666,0,1,hadoop
hadoop-ev00874,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00875,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00876,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00877,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00878,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00879,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00880,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00881,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00882,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00883,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,hadoop
hadoop-ev00884,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00885,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00886,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00887,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00888,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00889,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00890,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00891,fused_rule,8,3,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00892,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00893,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00894,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00895,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00896,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00897,fused_rule,5,2,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00898,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00899,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00900,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00901,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00902,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00903,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00904,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00905,fused_rule,7,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00906,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00907,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00908,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00909,fused_rule,7,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00910,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00911,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00912,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00913,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00914,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00915,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00916,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00917,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00918,fused_rule,7,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00919,fused_rule,7,3,1.0,0.6666666666666666,0.6666666666666666,0,1,hadoop
hadoop-ev00920,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00921,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00922,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00923,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00924,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00925,fused_rule,5,2,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00926,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00927,fused_rule,7,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00928,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00929,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00930,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00931,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00932,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00933,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00934,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00935,fused_rule,7,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00936,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00937,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00938,fused_rule,5,2,0.0,0.3333333333333333,1.0,30,1,hadoop
hadoop-ev00939,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00940,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00941,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00942,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00943,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00944,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00945,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00946,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00947,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00948,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00949,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00950,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00951,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00952,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,hadoop
hadoop-ev00953,fused_rule,5,2,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00954,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00955,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00956,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00957,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00958,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00959,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00960,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00961,fused_rule,8,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00962,fused_rule,6,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00963,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00964,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00965,fused_rule,4,2,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00966,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00967,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00968,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00969,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00970,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00971,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00972,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00973,fused_rule,7,3,0.0,0.3333333333333333,1.0,30,1,hadoop
hadoop-ev00974,fused_rule,4,2,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00975,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00976,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00977,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00978,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,hadoop
hadoop-ev00979,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00980,fused_rule,6,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev00981,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00982,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00983,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00984,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00985,fused_rule,7,3,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev00986,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00987,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00988,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00989,fused_rule,6,3,1.0,0.3333333333333333,0.6666666666666666,0,1,hadoop
hadoop-ev00990,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00991,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00992,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00993,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00994,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev00995,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00996,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00997,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00998,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev00999,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01000,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01001,fused_rule,7,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev01002,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,hadoop
hadoop-ev01003,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01004,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01005,fused_rule,5,2,0.0,0.3333333333333333,1.0,30,1,hadoop
hadoop-ev01006,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01007,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01008,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01009,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01010,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01011,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01012,fused_rule,8,3,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01013,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01014,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01015,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01016,fused_rule,7,3,1.0,0.6666666666666666,0.6666666666666666,0,1,hadoop
hadoop-ev01017,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01018,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01019,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01020,fused_rule,8,3,1.0,0.6666666666666666,0.6666666666666666,0,1,hadoop
hadoop-ev01021,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01022,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01023,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01024,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01025,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01026,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01027,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01028,fused_rule,6,3,1.0,0.6666666666666666,0.6666666666666666,0,1,hadoop
hadoop-ev01029,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01030,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01031,fused_rule,8,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev01032,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01033,fused_rule,6,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev01034,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01035,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01036,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01037,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01038,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01039,fused_rule,8,3,1.0,0.6666666666666666,0.6666666666666666,0,1,hadoop
hadoop-ev01040,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01041,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01042,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01043,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01044,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01045,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01046,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01047,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01048,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01049,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01050,fused_rule,7,3,1.0,0.3333333333333333,0.6666666666666666,0,1,hadoop
hadoop-ev01051,fused_rule,5,2,0.0,0.3333333333333333,1.0,30,1,hadoop
hadoop-ev01052,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01053,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01054,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01055,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01056,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01057,fused_rule,8,3,1.0,0.6666666666666666,0.6666666666666666,0,1,hadoop
hadoop-ev01058,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01059,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01060,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,hadoop
hadoop-ev01061,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01062,fused_rule,8,3,1.0,0.6666666666666666,0.6666666666666666,0,1,hadoop
hadoop-ev01063,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01064,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01065,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01066,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01067,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01068,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01069,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01070,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01071,fused_rule,4,2,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01072,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01073,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01074,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01075,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01076,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01077,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01078,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01079,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01080,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01081,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01082,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01083,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01084,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01085,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01086,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01087,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01088,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01089,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01090,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01091,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01092,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01093,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01094,fused_rule,8,3,1.0,0.6666666666666666,0.6666666666666666,0,1,hadoop
hadoop-ev01095,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,hadoop
hadoop-ev01096,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01097,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01098,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01099,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01100,fused_rule,6,3,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01101,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01102,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01103,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01104,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01105,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01106,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01107,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01108,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01109,fused_rule,5,2,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01110,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01111,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01112,fused_rule,8,3,0.0,0.6666666666666666,1.0,30,1,hadoop
hadoop-ev01113,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01114,fused_rule,8,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01115,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01116,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01117,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01118,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01119,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01120,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01121,fused_rule,6,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01122,fused_rule,7,3,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01123,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01124,fused_rule,6,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01125,fused_rule,8,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01126,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01127,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01128,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,hadoop
hadoop-ev01129,fused_rule,5,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01130,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
hadoop-ev01131,fused_rule,4,2,1.0,0.6666666666666666,1.0,0,1,hadoop
hadoop-ev01132,fused_rule,7,3,1.0,1.0,1.0,0,1,hadoop
